source_doc_id,original_filename,relative_path,file_type,primary_domain,secondary_domains,inferred_source_type,inferred_publisher,inferred_industry,inferred_technology,inferred_capabilities,inferred_business_models,inferred_operating_models,inferred_customer_experience,inferred_frameworks,inferred_output_relevance,classification_confidence,classification_method,review_needed,notes
codex_doc_000486,KINETIC_270_what-is-an-ai-agent.pdf,KINETIC_270_what-is-an-ai-agent.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence;agentic_ai,,,,ai_agent,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000487,KINETIC_271_Why-agentic-process-orchestration-belongs-in-your-automation-strategy.pdf,KINETIC_271_Why-agentic-process-orchestration-belongs-in-your-automation-strategy.pdf,pdf,ai,,unknown,unknown,,agentic_ai;automation,,,coordination;ai_native,ai_agent,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000488,KINETIC_272_wp-agent-intelligence.pdf,KINETIC_272_wp-agent-intelligence.pdf,pdf,other,,unknown,unknown,,agentic_ai,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match;no_source_type_filename_match
codex_doc_000489,KINETIC_273_Zapier_State-of-RevOps-automation-report_z1rjux.pdf,KINETIC_273_Zapier_State-of-RevOps-automation-report_z1rjux.pdf,pdf,other,,industry_report,unknown,,automation,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000490,KINETIC_274_Velocity-Acadmic - Internet of Things Book.pdf,KINETIC_274_Velocity-Acadmic - Internet of Things Book.pdf,pdf,velocity,,unknown,unknown,,iot,velocity,,,,,kinetic_organization;overclocked,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000491,Kinetic_275_Innovation-Academic - How the Internet of Things reshapes the organization of innovation.pdf,Kinetic_275_Innovation-Academic - How the Internet of Things reshapes the organization of innovation.pdf,pdf,innovation,operating_models,academic,unknown,education_research,iot,innovation;organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000492,KINETIC_276_Industry 4.0 - Academic - INTERNET OF THINGS IN THE CONTEXT OF INDUSTRY 4.0 - AN OVERVIEW.pdf,KINETIC_276_Industry 4.0 - Academic - INTERNET OF THINGS IN THE CONTEXT OF INDUSTRY 4.0 - AN OVERVIEW.pdf,pdf,other,,academic,unknown,manufacturing_industrial;education_research,iot,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000493,KINETIC_277_Adaptability - Academic - Research on Self-Organization and Adaptive Strategy of the Internet of Things Sensor Networks.pdf,KINETIC_277_Adaptability - Academic - Research on Self-Organization and Adaptive Strategy of the Internet of Things Sensor Networks.pdf,pdf,adaptability,operating_models,academic,unknown,education_research,iot,adaptability;organizational_design,,networked,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000494,"KINETIC_278_Innovation - Academic - Internet of Things beyond the Hype -  Research, Innovation and Deployment.pdf","KINETIC_278_Innovation - Academic - Internet of Things beyond the Hype -  Research, Innovation and Deployment.pdf",pdf,innovation,,academic,unknown,education_research,iot,innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000495,KINETIC_279_Innovation - Academic - Augmented Reality Book.pdf,KINETIC_279_Innovation - Academic - Augmented Reality Book.pdf,pdf,innovation,,academic,unknown,education_research,,innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000496,KINETIC_280_Innovation - Academic - Internet of things based innovative solutions and emerging research clusters in circular economy.pdf,KINETIC_280_Innovation - Academic - Internet of things based innovative solutions and emerging research clusters in circular economy.pdf,pdf,innovation,,academic,unknown,education_research,iot,innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000497,KINETIC_281_Innovation - Academic - Enhancing Organizational Agility Through Open Innovation.pdf,KINETIC_281_Innovation - Academic - Enhancing Organizational Agility Through Open Innovation.pdf,pdf,operating_models,innovation,academic,unknown,education_research,,innovation;agility;organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000498,"KINETIC_282_Digital Transformation - Academic - A model of the interplay between leadership styles, culture and digital transformation.pdf","KINETIC_282_Digital Transformation - Academic - A model of the interplay between leadership styles, culture and digital transformation.pdf",pdf,digital_transformation,,academic,unknown,education_research,,organizational_design,,,,,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000499,KINETIC_283_Adaptability - Academic - THE ROLE OF SUPPLY CHAIN DIGITALIZATION IN MANAGING CHANGE DURING.pdf,KINETIC_283_Adaptability - Academic - THE ROLE OF SUPPLY CHAIN DIGITALIZATION IN MANAGING CHANGE DURING.pdf,pdf,adaptability,digital_transformation,academic,unknown,education_research,,adaptability,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000500,KINETIC_284_Industry 4.0 - Academic - How does performance vary between early and later adopters of Industry 4.0.pdf,KINETIC_284_Industry 4.0 - Academic - How does performance vary between early and later adopters of Industry 4.0.pdf,pdf,other,,academic,unknown,manufacturing_industrial;education_research,,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000501,"KINETIC_285_Innovation - Academic - Digital technology innovation, supply chain resilience.pdf","KINETIC_285_Innovation - Academic - Digital technology innovation, supply chain resilience.pdf",pdf,innovation,,academic,unknown,technology_saas_platforms;education_research,,resilience;innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000502,KINETIC_286_Digital Business Models - Academic - Digital transformation of business models in SMEs Book.pdf,KINETIC_286_Digital Business Models - Academic - Digital transformation of business models in SMEs Book.pdf,pdf,business_models,digital_transformation,academic,unknown,education_research,,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000503,KINETIC_287_Digital transformation - Academic - Traditional marketing business model in new industry era.pdf,KINETIC_287_Digital transformation - Academic - Traditional marketing business model in new industry era.pdf,pdf,business_models,digital_transformation,academic,unknown,advertising_media_marketing;education_research,,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000504,KINETIC_288_Quantum - Academic - Use Cases.pdf,KINETIC_288_Quantum - Academic - Use Cases.pdf,pdf,quantum,,academic,unknown,education_research,quantum,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000505,KINETIC_289_Quantum - Academic - Business Renaissance -  Opportunities and Challenges at the Dawn of the Quantum Computing Era.pdf,KINETIC_289_Quantum - Academic - Business Renaissance -  Opportunities and Challenges at the Dawn of the Quantum Computing Era.pdf,pdf,quantum,,academic,unknown,education_research,quantum,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000506,KINETIC_300_Innovation - Academic - Industry 5.0 Manufacturing Industry Applications book.pdf,KINETIC_300_Innovation - Academic - Industry 5.0 Manufacturing Industry Applications book.pdf,pdf,innovation,,academic,unknown,manufacturing_industrial;education_research,,innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000507,KINETIC_301_Quantum - Academic - Anticipating the Adoption of Quantum Computing Technology by Organizations Book.pdf,KINETIC_301_Quantum - Academic - Anticipating the Adoption of Quantum Computing Technology by Organizations Book.pdf,pdf,operating_models,quantum,academic,unknown,technology_saas_platforms;education_research,quantum,organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000508,KINETIC_302_Quantum-Academic - Quantum-inspired framework for big data analytics - evaluating the impact of movie trailers and its financial returns.pdf,KINETIC_302_Quantum-Academic - Quantum-inspired framework for big data analytics - evaluating the impact of movie trailers and its financial returns.pdf,pdf,quantum,,academic,unknown,banking_finance_insurance;education_research,analytics;quantum,,,,,,kinetic_organization;writing,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000509,KINETIC_303_Innovation_Academic - A Survey on Artificial Intelligence and Blockchain Clustering for Enhanced Security in 6G Wireless Networks.pdf,KINETIC_303_Innovation_Academic - A Survey on Artificial Intelligence and Blockchain Clustering for Enhanced Security in 6G Wireless Networks.pdf,pdf,ai,blockchain;innovation,academic,unknown,education_research,artificial_intelligence;blockchain,innovation,,networked,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000510,KINETIC_304_Innovation - Academic - Sixth_Generation_Enabling_Tech.pdf,KINETIC_304_Innovation - Academic - Sixth_Generation_Enabling_Tech.pdf,pdf,innovation,,academic,unknown,education_research,,innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000511,KINETIC_305_Blockchain - Academic - The Internet of Value - Unleashing the Blockchain’s Potential with Tokenization.pdf,KINETIC_305_Blockchain - Academic - The Internet of Value - Unleashing the Blockchain’s Potential with Tokenization.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,tokenization,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000512,KINETIC_306_Blockchain_Academic Creating Value in Metaverse-Driven Global Value Chains - Blockchain Integration and the Evolution of International Business.pdf,KINETIC_306_Blockchain_Academic Creating Value in Metaverse-Driven Global Value Chains - Blockchain Integration and the Evolution of International Business.pdf,pdf,blockchain,global_digital_policy;government,academic,unknown,government_public_sector;education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000513,KINETIC_307_Blockchain_Academic - Tokenized Markets Using Blockchain Technology - Exploring Recent Developments and Opportunities.pdf,KINETIC_307_Blockchain_Academic - Tokenized Markets Using Blockchain Technology - Exploring Recent Developments and Opportunities.pdf,pdf,blockchain,,academic,unknown,technology_saas_platforms;education_research,blockchain,,tokenization,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000514,KINETIC_308_Blockchain_Adacemic- Blockchain_Technology_Adoption.pdf,KINETIC_308_Blockchain_Adacemic- Blockchain_Technology_Adoption.pdf,pdf,blockchain,,unknown,unknown,technology_saas_platforms,blockchain,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000515,"KINETIC_309_AI - Academic - TECHNOLOGY, ORGANIZATIONAL, AND ENVIRONMENTAL FACTORS.pdf","KINETIC_309_AI - Academic - TECHNOLOGY, ORGANIZATIONAL, AND ENVIRONMENTAL FACTORS.pdf",pdf,operating_models,ai,academic,unknown,technology_saas_platforms;education_research,artificial_intelligence,organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000516,KINETIC_310_Blockchain - Academic - When_is_blockchain_worth_it_.pdf,KINETIC_310_Blockchain - Academic - When_is_blockchain_worth_it_.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000517,KINETIC_310_Blockchain_Academic - A Survey of Consortium Blockchain and Its Applications.pdf,KINETIC_310_Blockchain_Academic - A Survey of Consortium Blockchain and Its Applications.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000518,KINETIC_312_Adaptability-Academic- The nexus between dynamic capabilities and open innovation.pdf,KINETIC_312_Adaptability-Academic- The nexus between dynamic capabilities and open innovation.pdf,pdf,adaptability,dynamic_capabilities;innovation,academic,unknown,education_research,,adaptability;innovation,,,,dynamic_capabilities,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000519,KINETIC_313_Innovation - Academic - Impact of organization structure on innovation.pdf,KINETIC_313_Innovation - Academic - Impact of organization structure on innovation.pdf,pdf,innovation,operating_models,academic,unknown,education_research,,innovation;organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000520,KINETIC_314_AI - Academic - Unlocking AI’s Radical Innovation Potential The Contingent.pdf,KINETIC_314_AI - Academic - Unlocking AI’s Radical Innovation Potential The Contingent.pdf,pdf,ai,innovation,academic,unknown,education_research,artificial_intelligence,innovation,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000521,KINETIC_315_AI - Academic - Unveiling Organizational AI Adoption thru the lens of Diffusion of Adoption.pdf,KINETIC_315_AI - Academic - Unveiling Organizational AI Adoption thru the lens of Diffusion of Adoption.pdf,pdf,operating_models,ai,academic,unknown,education_research,artificial_intelligence,organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000522,KINETIC_316_Agility_Academic_Effect of Customer Centricity on Business Agility via Product Management.pdf,KINETIC_316_Agility_Academic_Effect of Customer Centricity on Business Agility via Product Management.pdf,pdf,customer_experience,,academic,unknown,education_research,,agility,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000523,KINETIC_317_AI - Academic - AI Literacy for the top management - An upper echelons perspective.pdf,KINETIC_317_AI - Academic - AI Literacy for the top management - An upper echelons perspective.pdf,pdf,ai,,academic,unknown,education_research,artificial_intelligence,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000524,"KINETIC_318_AI - Academic - AI in business - adoption, acceptance and implementation.pdf","KINETIC_318_AI - Academic - AI in business - adoption, acceptance and implementation.pdf",pdf,ai,,academic,unknown,education_research,artificial_intelligence,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000525,Kinetic_319_AI - Academic -Stanford - HAI_ai_index_report_2025 400 pages.pdf,Kinetic_319_AI - Academic -Stanford - HAI_ai_index_report_2025 400 pages.pdf,pdf,ai,,academic,Stanford,education_research,artificial_intelligence;analytics,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000526,KINETIC_320_AI - Practioner - OPENAI The-state-of-enterprise-ai_2025-report.pdf,KINETIC_320_AI - Practioner - OPENAI The-state-of-enterprise-ai_2025-report.pdf,pdf,ai,,industry_report,OpenAI,,artificial_intelligence,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000527,KINETIC_321_Adaptability - Practioner - Mckinsey-technology-trends-outlook-2025.pdf,KINETIC_321_Adaptability - Practioner - Mckinsey-technology-trends-outlook-2025.pdf,pdf,adaptability,,consulting,McKinsey,technology_saas_platforms,,adaptability;future_readiness,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000528,KINETIC_322_Adaptiablility - Academic - A study of Digital Disruption.pdf,KINETIC_322_Adaptiablility - Academic - A study of Digital Disruption.pdf,pdf,adaptability,,academic,unknown,education_research,,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000529,KINETIC_323_Adaptability-Practioner - Deloitte 2026 Tech Trends.pdf,KINETIC_323_Adaptability-Practioner - Deloitte 2026 Tech Trends.pdf,pdf,adaptability,,consulting,Deloitte,,,adaptability;future_readiness,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000530,KINETIC_324_Digital Transformation-Academic - DIGITAL TRANSFORMATION A COMPARATIVE ANALYSIS OF SME DIGITAL MATURITY MODELS..pdf,KINETIC_324_Digital Transformation-Academic - DIGITAL TRANSFORMATION A COMPARATIVE ANALYSIS OF SME DIGITAL MATURITY MODELS..pdf,pdf,digital_transformation,,academic,unknown,education_research,,,,,,digital_maturity_model,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
